doi,doi_url,year,title,division,new
10.1016/j.memsci.2013.06.064,https://doi.org/10.1016/j.memsci.2013.06.064,2013,Biofouling and cleaning effectiveness of surface nanostructured reverse osmosis membranes,,TRUE
10.1016/j.rse.2012.11.024,https://doi.org/10.1016/j.rse.2012.11.024,2013,Tradeoffs between lidar pulse density and forest measurement accuracy,,TRUE
10.1016/j.watres.2013.02.013,https://doi.org/10.1016/j.watres.2013.02.013,2013,Rapid field assessment of RO desalination of brackish agricultural drainage water,,TRUE
10.1016/s2095-3119(13)60742-x,https://doi.org/10.1016/s2095-3119(13)60742-x,2013,California Simulation of Evapotranspiration of Applied Water and Agricultural Energy Use in California,,TRUE
10.1186/2193-1801-2-491,https://doi.org/10.1186/2193-1801-2-491,2013,"Identification of harmful cyanobacteria in the Sacramento-San Joaquin Delta and Clear Lake, California by DNA barcoding",,TRUE
10.1007/s10666-012-9306-6,https://doi.org/10.1007/s10666-012-9306-6,2012,Application of a Life Cycle Simulation Model to Evaluate Impacts of Water Management and Conservation Actions on an Endangered Population of Chinook Salmon,,TRUE
10.1007/s11269-011-9899-6,https://doi.org/10.1007/s11269-011-9899-6,2012,Groundwater Flow Modeling of the Arlington Basin to Evaluate Management Strategies for Expansion of the Arlington Desalter Water Production,,TRUE
10.1007/s11368-012-0560-7,https://doi.org/10.1007/s11368-012-0560-7,2012,Characterization of sediment contamination patterns by hydrophobic pesticides to preserve ecosystem functions of drainage lakes,,TRUE
10.1016/j.agrformet.2011.04.013,https://doi.org/10.1016/j.agrformet.2011.04.013,2012,The challenges of measuring methane fluxes and concentrations over a peatland pasture,,TRUE
10.1016/j.agrformet.2012.05.019,https://doi.org/10.1016/j.agrformet.2012.05.019,2012,"Allometric equation choice impacts lidar-based forest biomass estimates: A case study from the Sierra National Forest, CA",,TRUE
10.1016/j.agwat.2011.11.019,https://doi.org/10.1016/j.agwat.2011.11.019,2012,Evapotranspiration potential of forages irrigated with saline-sodic drainage water,,TRUE
10.1016/j.ecoleng.2012.02.015,https://doi.org/10.1016/j.ecoleng.2012.02.015,2012,Kinetics of nitrate removal in wetlands receiving agricultural drainage,,TRUE
10.1016/j.jenvman.2012.04.035,https://doi.org/10.1016/j.jenvman.2012.04.035,2012,Expanding the table: The web as a tool for participatory adaptive management in California forests,,TRUE
10.1016/j.memsci.2012.04.051,https://doi.org/10.1016/j.memsci.2012.04.051,2012,RO membrane mineral scaling in the presence of a biofilm,,TRUE
10.1016/j.orggeochem.2012.04.005,https://doi.org/10.1016/j.orggeochem.2012.04.005,2012,Structural stability of coprecipitated natural organic matter and ferric iron under reducing conditions,,TRUE
10.1016/j.scitotenv.2011.06.016,https://doi.org/10.1016/j.scitotenv.2011.06.016,2012,Grazing as an alternative for utilization of saline-sodic soils in the San Joaquin Valley: Selenium accretion and performance of beef heifers,,TRUE
10.1016/j.scitotenv.2012.08.062,https://doi.org/10.1016/j.scitotenv.2012.08.062,2012,"Recycled water for stream flow augmentation: Benefits, challenges, and the presence of wastewater-derived organic compounds",,TRUE
10.1016/j.watres.2011.12.004,https://doi.org/10.1016/j.watres.2011.12.004,2012,A comparative life cycle assessment of hybrid osmotic dilution desalination and established seawater desalination and wastewater reclamation processes,,TRUE
10.1016/j.watres.2012.04.045,https://doi.org/10.1016/j.watres.2012.04.045,2012,Antiscalant removal in accelerated desupersaturation of RO concentrate via chemically-enhanced seeded precipitation (CESP),,TRUE
10.1109/jstars.2012.2200878,https://doi.org/10.1109/jstars.2012.2200878,2012,Classification trees for aquatic vegetation community prediction from imaging spectroscopy,,TRUE
10.1007/s10652-010-9188-6,https://doi.org/10.1007/s10652-010-9188-6,2011,Laboratory measurements and multi-block numerical simulations of the mean flow and turbulence in the non-aerated skimming flow region of steep stepped spillways,,TRUE
10.1016/j.advwatres.2011.02.001,https://doi.org/10.1016/j.advwatres.2011.02.001,2011,Theoretical/numerical model for the transport of non-uniform suspended sediment in open channels,,TRUE
10.1016/j.aeolia.2011.03.005,https://doi.org/10.1016/j.aeolia.2011.03.005,2011,"Dust emission variability at the Salton Sea, California, USA",,TRUE
10.1016/j.aquaeng.2011.07.001,https://doi.org/10.1016/j.aquaeng.2011.07.001,2011,The performance and impact of a bubble-wash bead filter in a recirculating green water larval culture system for delta smelt (Hypomesus transpacificus),,TRUE
10.1016/j.aquatox.2011.07.020,https://doi.org/10.1016/j.aquatox.2011.07.020,2011,"Bioconcentration, metabolism and excretion of triclocarban in larval Qurt medaka (Oryzias latipes)",,TRUE
10.1016/j.desal.2010.10.021,https://doi.org/10.1016/j.desal.2010.10.021,2011,Mineral scale monitoring for reverse osmosis desalination via real-time membrane surface image analysis,,TRUE
10.1016/j.desal.2010.12.050,https://doi.org/10.1016/j.desal.2010.12.050,2011,Process evaluation of intermediate chemical demineralization for water recovery enhancement in production-scale brackish water desalting,,TRUE
10.1016/j.geomorph.2011.07.022,https://doi.org/10.1016/j.geomorph.2011.07.022,2011,"Quantifying dust emissions from desert landforms, eastern Mojave Desert, USA",,TRUE
10.1016/j.jcis.2011.01.042,https://doi.org/10.1016/j.jcis.2011.01.042,2011,Crystallization of calcium sulfate on polymeric surfaces,,TRUE
10.1016/j.memsci.2010.10.067,https://doi.org/10.1016/j.memsci.2010.10.067,2011,Effects of surface coating process conditions on the water permeation and salt rejection properties of composite polyamide reverse osmosis membranes,,TRUE
10.1016/j.memsci.2011.06.018,https://doi.org/10.1016/j.memsci.2011.06.018,2011,QCM study of mineral surface crystallization on aromatic polyamide membrane surfaces,,TRUE
10.1016/j.ocemod.2011.09.005,https://doi.org/10.1016/j.ocemod.2011.09.005,2011,Tsunami-tide interaction in 1964 Prince William Sound tsunami,,TRUE
10.1016/j.scitotenv.2010.10.030,https://doi.org/10.1016/j.scitotenv.2010.10.030,2011,Removal of inorganic mercury and methylmercury from surface waters following coagulation of dissolved organic matter with metal-based salts,,TRUE
10.1038/ngeo1184,https://doi.org/10.1038/ngeo1184,2011,Loading of the san andreas fault by flood-induced rupture of faults beneath the salton Sea,,TRUE
10.1080/01431161.2010.527397,https://doi.org/10.1080/01431161.2010.527397,2011,"A phenology-based approach to map crop types in the San Joaquin Valley, California",,TRUE
10.1080/01431161003698427,https://doi.org/10.1080/01431161003698427,2011,Correlation between soil apparent electroconductivity and plant hyperspectral reflectance in a managed wetland,,TRUE
10.1080/02705060.2011.577974,https://doi.org/10.1080/02705060.2011.577974,2011,Measuring the ecological impact of long-term flow disturbance on the macroinvertebrate community in a large Mediterranean climate river,,TRUE
10.1007/s10641-010-9619-8,https://doi.org/10.1007/s10641-010-9619-8,2010,Water velocity preferences of Coho Salmon during the parr-smolt transformation,,TRUE
10.1007/s12237-009-9195-3,https://doi.org/10.1007/s12237-009-9195-3,2010,Patterns and scales of phytoplankton variability in estuarine-coastal ecosystems,,TRUE
10.1016/j.agwat.2009.12.008,https://doi.org/10.1016/j.agwat.2009.12.008,2010,"Changes in spatial and temporal variability of SAR affected by shallow groundwater management of an irrigated field, California",,TRUE
10.1016/j.desal.2010.05.031,https://doi.org/10.1016/j.desal.2010.05.031,2010,Feasibility of reverse osmosis desalination of brackish agricultural drainage water in the San Joaquin Valley,,TRUE
10.1016/j.desal.2010.06.018,https://doi.org/10.1016/j.desal.2010.06.018,2010,Accelerated desupersaturation of reverse osmosis concentrate by chemically-enhanced seeded precipitation,,TRUE
10.1016/j.desal.2010.06.032,https://doi.org/10.1016/j.desal.2010.06.032,2010,Effect of stream mixing on RO energy cost minimization,,TRUE
10.1016/j.envsoft.2009.10.011,https://doi.org/10.1016/j.envsoft.2009.10.011,2010,Use of environmental sensors and sensor networks to develop water and salinity budgets for seasonal wetland real-time water quality management,,TRUE
10.1016/j.hal.2010.01.001,https://doi.org/10.1016/j.hal.2010.01.001,2010,Estimating the abundance of toxic Microcystis in the San Francisco Estuary using quantitative real-time PCR,,TRUE
10.1016/j.memsci.2009.11.021,https://doi.org/10.1016/j.memsci.2009.11.021,2010,Organic fouling of forward osmosis membranes: Fouling reversibility and cleaning without chemical reagents,,TRUE
10.1016/j.memsci.2010.02.053,https://doi.org/10.1016/j.memsci.2010.02.053,2010,Surface nano-structuring of reverse osmosis membranes via atmospheric pressure plasma-induced graft polymerization for reduction of mineral scaling propensity,,TRUE
10.1016/j.memsci.2010.04.032,https://doi.org/10.1016/j.memsci.2010.04.032,2010,Characterization of isolated polyamide thin films of RO and NF membranes using novel TEM techniques,,TRUE
10.1016/j.memsci.2010.08.009,https://doi.org/10.1016/j.memsci.2010.08.009,2010,A new high-pressure optical membrane module for direct observation of seawater RO membrane fouling and cleaning,,TRUE
10.1016/j.memsci.2010.08.020,https://doi.org/10.1016/j.memsci.2010.08.020,2010,A method for evaluating antiscalant retardation of crystal nucleation and growth on RO membranes,,TRUE
10.1016/j.toxicon.2009.11.012,https://doi.org/10.1016/j.toxicon.2009.11.012,2010,Toxic threshold of dietary microcystin (-LR) for quart medaka,,TRUE
10.1093/plankt/fbq071,https://doi.org/10.1093/plankt/fbq071,2010,Species specific differences in the ingestion of Microcystis cells by the calanoid copepods Eurytemora affinis and Pseudodiaptomus forbesi,,TRUE
10.1007/s10980-009-9384-2,https://doi.org/10.1007/s10980-009-9384-2,2009,"Multi-scale predictive habitat suitability modeling based on hierarchically delineated patches: An example for yellow-billed cuckoos nesting in riparian forests, California, USA",,TRUE
10.1016/j.apenergy.2009.03.012,https://doi.org/10.1016/j.apenergy.2009.03.012,2009,Enzymatic saccharification of dilute acid pretreated saline crops for fermentable sugar production,,TRUE
10.1016/j.biortech.2008.08.048,https://doi.org/10.1016/j.biortech.2008.08.048,2009,Anaerobic digestion of saline creeping wild ryegrass for biogas production and pretreatment of particleboard material,,TRUE
10.1016/j.ecolmodel.2009.01.038,https://doi.org/10.1016/j.ecolmodel.2009.01.038,2009,"Modeling linkages between sediment resuspension and water quality in a shallow, eutrophic, wind-exposed lake",,TRUE
10.1016/j.indcrop.2009.01.006,https://doi.org/10.1016/j.indcrop.2009.01.006,2009,Improved properties of medium-density particleboard manufactured from saline Creeping Wild Rye and HDPE plastic,,TRUE
10.1016/j.jprocont.2008.06.016,https://doi.org/10.1016/j.jprocont.2008.06.016,2009,Model-predictive control of feed flow reversal in a reverse osmosis desalination process,,TRUE
10.1016/j.memsci.2008.10.028,https://doi.org/10.1016/j.memsci.2008.10.028,2009,Neural network approach for modeling the performance of reverse osmosis membrane desalting,,TRUE
10.1016/j.memsci.2009.01.003,https://doi.org/10.1016/j.memsci.2009.01.003,2009,High recovery of concentrated RO brines using forward osmosis and membrane distillation,,TRUE
10.1016/j.memsci.2009.04.024,https://doi.org/10.1016/j.memsci.2009.04.024,2009,Coupled 3-D hydrodynamics and mass transfer analysis of mineral scaling-induced flux decline in a laboratory plate-and-frame reverse osmosis membrane module,,TRUE
10.1016/j.memsci.2009.04.039,https://doi.org/10.1016/j.memsci.2009.04.039,2009,"Minimization of energy consumption for a two-pass membrane desalination: Effect of energy recovery, membrane rejection and retentate recycling",,TRUE
10.1016/j.memsci.2009.05.039,https://doi.org/10.1016/j.memsci.2009.05.039,2009,Brackish water reverse osmosis (BWRO) operation in feed flow reversal mode using an ex situ scale observation detector (EXSOD),,TRUE
10.1016/j.memsci.2009.08.006,https://doi.org/10.1016/j.memsci.2009.08.006,2009,On RO membrane and energy costs and associated incentives for future enhancements of membrane permeability,,TRUE
10.1016/j.scitotenv.2009.05.043,https://doi.org/10.1016/j.scitotenv.2009.05.043,2009,Microcystin-LR toxicity on dominant copepods Eurytemora affinis and Pseudodiaptomus forbesi of the upper San Francisco Estuary,,TRUE
10.1016/j.watres.2008.12.028,https://doi.org/10.1016/j.watres.2008.12.028,2009,Validation of medium-pressure UV disinfection reactors by Lagrangian actinometry using dyed microspheres,,TRUE
10.1038/ngeo590,https://doi.org/10.1038/ngeo590,2009,Tectonic evolution of the Salton Sea inferred from seismic reflection data,,TRUE
10.1080/10286600802003500,https://doi.org/10.1080/10286600802003500,2009,Daily reference evapotranspiration for California using satellite imagery and weather station measurement interpolation,,TRUE
10.1007/s00271-008-0104-5,https://doi.org/10.1007/s00271-008-0104-5,2008,Crop water stress index is a sensitive water stress indicator in pistachio trees,,TRUE
10.1007/s10592-007-9342-y,https://doi.org/10.1007/s10592-007-9342-y,2008,Population structure and genetic diversity in Swainson's Hawks (Buteo swainsoni): Implications for conservation,,TRUE
10.1007/s10709-007-9151-8,https://doi.org/10.1007/s10709-007-9151-8,2008,Duplicated Clock genes with unique polyglutamine domains provide evidence for nonhomologous recombination in Chinook salmon (Oncorhynchus tshawytscha),,TRUE
10.1007/s12010-007-8035-9,https://doi.org/10.1007/s12010-007-8035-9,2008,Non-ionic surfactants and non-catalytic protein treatment on enzymatic hydrolysis of pretreated creeping wild ryegrass,,TRUE
10.1016/j.chemosphere.2008.04.057,https://doi.org/10.1016/j.chemosphere.2008.04.057,2008,Perfluorochemicals in water reuse,,TRUE
10.1016/j.memsci.2007.11.052,https://doi.org/10.1016/j.memsci.2007.11.052,2008,Organic compounds passage through RO membranes,,TRUE
10.1016/j.memsci.2008.01.025,https://doi.org/10.1016/j.memsci.2008.01.025,2008,Modeling the effects of fouling on full-scale reverse osmosis processes,,TRUE
10.1016/j.memsci.2008.01.041,https://doi.org/10.1016/j.memsci.2008.01.041,2008,Kinetics of gypsum crystal growth on a reverse osmosis membrane,,TRUE
10.1016/j.memsci.2008.04.036,https://doi.org/10.1016/j.memsci.2008.04.036,2008,Chemical and physical aspects of organic fouling of forward osmosis membranes,,TRUE
10.1016/j.memsci.2008.09.006,https://doi.org/10.1016/j.memsci.2008.09.006,2008,Gas and liquid permeation properties of modified interfacial composite reverse osmosis membranes,,TRUE
10.1016/j.watres.2007.07.022,https://doi.org/10.1016/j.watres.2007.07.022,2008,N-nitrosodimethylamine (NDMA) removal by reverse osmosis and UV treatment and analysis via LC-MS/MS,,TRUE
10.1080/01426390801949149,https://doi.org/10.1080/01426390801949149,2008,Relative elevation topographic surface modelling of a large alluvial river floodplain and applications for the study and management of riparian landscapes,,TRUE
10.1577/t07-097.1,https://doi.org/10.1577/t07-097.1,2008,Distribution of genetically differentiated splittail populations during the nonspawning season,,TRUE
10.1007/s10980-007-9104-8,https://doi.org/10.1007/s10980-007-9104-8,2007,How to define a patch: A spatial model for hierarchically delineating organism-specific habitat patches,,TRUE
10.1016/j.agwat.2006.10.011,https://doi.org/10.1016/j.agwat.2006.10.011,2007,Forage yield and quality under irrigation with saline-sodic drainage water: Greenhouse evaluation,,TRUE
10.1016/j.agwat.2007.06.009,https://doi.org/10.1016/j.agwat.2007.06.009,2007,Deficit irrigation of alfalfa as a strategy for providing water for water-short areas,,TRUE
10.1016/j.anifeedsci.2006.08.010,https://doi.org/10.1016/j.anifeedsci.2006.08.010,2007,Biomass yield and nutritional quality of forage species under long-term irrigation with saline-sodic drainage water: Field evaluation,,TRUE
10.1016/j.biortech.2006.04.036,https://doi.org/10.1016/j.biortech.2006.04.036,2007,Particleboard quality characteristics of saline jose tall wheatgrass and chemical treatment effect,,TRUE
10.1016/j.landurbplan.2006.04.003,https://doi.org/10.1016/j.landurbplan.2006.04.003,2007,Landscape level planning in alluvial riparian floodplain ecosystems: Using geomorphic modeling to avoid conflicts between human infrastructure and habitat conservation,,TRUE
10.1016/j.landurbplan.2007.01.002,https://doi.org/10.1016/j.landurbplan.2007.01.002,2007,A tool for tracking floodplain age land surface patterns on a large meandering river with applications for ecological planning and restoration design,,TRUE
10.1016/j.memsci.2006.11.043,https://doi.org/10.1016/j.memsci.2006.11.043,2007,High recovery membrane desalting of low-salinity brackish water: Integration of accelerated precipitation softening with membrane RO,,TRUE
10.1016/j.memsci.2006.12.038,https://doi.org/10.1016/j.memsci.2006.12.038,2007,A novel RO ex situ scale observation detector (EXSOD) for mineral scale characterization and early detection,,TRUE
10.1016/j.memsci.2007.06.007,https://doi.org/10.1016/j.memsci.2007.06.007,2007,High-recovery reverse osmosis desalination using intermediate chemical demineralization,,TRUE
10.1016/j.memsci.2007.07.003,https://doi.org/10.1016/j.memsci.2007.07.003,2007,Numerical study of concentration polarization in a rectangular reverse osmosis membrane channel: Permeate flux variation and hydrodynamic end effects,,TRUE
10.1016/j.watres.2007.05.034,https://doi.org/10.1016/j.watres.2007.05.034,2007,"Evaluating the impacts of membrane type, coating, fouling, chemical properties and water chemistry on reverse osmosis rejection of seven nitrosoalklyamines, including NDMA",,TRUE
10.1080/07438140709354038,https://doi.org/10.1080/07438140709354038,2007,"Decline of springtime abundance of the pileworm Neanthes succinea in relation to hydrographic conditions at the Salton Sea, California",,TRUE
10.1577/h07-003.1,https://doi.org/10.1577/h07-003.1,2007,"Genetic diversity of infectious hematopoietic necrosis virus from Feather River and Lake Oroville, California, and virulence of selected isolates for Chinook salmon and rainbow trout",,TRUE
10.1577/t06-044.1,https://doi.org/10.1577/t06-044.1,2007,Otolith microchemistry provides information complementary to microsatellite DNA for a migratory fish,,TRUE
10.1577/t06-087.1,https://doi.org/10.1577/t06-087.1,2007,Classification of larval and adult delta smelt to nursery areas by use of trace elemental fingerprinting,,TRUE
10.1007/bf02786523,https://doi.org/10.1007/bf02786523,2006,Intradaily variability of water quality in a shallow tidal lagoon: Mechanisms and implications,,TRUE
10.1016/j.indcrop.2005.09.003,https://doi.org/10.1016/j.indcrop.2005.09.003,2006,Properties of medium-density particleboard from saline Athel wood,,TRUE
10.1016/j.jcis.2005.12.031,https://doi.org/10.1016/j.jcis.2005.12.031,2006,Extended DLVO interactions between spherical particles and rough surfaces,,TRUE
10.1016/j.jhydrol.2006.03.013,https://doi.org/10.1016/j.jhydrol.2006.03.013,2006,"Water balance for Great Basin phreatophytes derived from eddy covariance, soil water, and water table measurements",,TRUE
10.1016/j.memsci.2005.12.059,https://doi.org/10.1016/j.memsci.2005.12.059,2006,Diagnostic characterization of gypsum scale formation and control in RO membrane desalination of brackish water,,TRUE
10.1016/j.memsci.2006.02.041,https://doi.org/10.1016/j.memsci.2006.02.041,2006,Effects of polyether-polyamide block copolymer coating on performance and fouling of reverse osmosis membranes,,TRUE
10.1016/j.memsci.2006.08.008,https://doi.org/10.1016/j.memsci.2006.08.008,2006,Crossflow membrane filtration of interacting nanoparticle suspensions,,TRUE
10.1016/j.quascirev.2005.11.014,https://doi.org/10.1016/j.quascirev.2005.11.014,2006,"The Rambla highstand shoreline and the Holocene lake-level history of Tulare Lake, California, USA",,TRUE
10.1016/j.apgeochem.2005.04.010,https://doi.org/10.1016/j.apgeochem.2005.04.010,2005,"Inorganic, isotopic, and organic composition of high-chloride water from wells in a coastal southern California aquifer",,TRUE
10.1016/j.ecoleng.2005.02.008,https://doi.org/10.1016/j.ecoleng.2005.02.008,2005,Simulation of flood impact and habitat extent for a tidal freshwater marsh restoration,,TRUE
10.1016/j.gca.2004.05.051,https://doi.org/10.1016/j.gca.2004.05.051,2005,Ion microprobe measurement of strontium isotopes in calcium carbonate with application to salmon otoliths,,TRUE
10.1016/j.memsci.2004.12.023,https://doi.org/10.1016/j.memsci.2004.12.023,2005,Morphometric characterization of calcium sulfate dihydrate (gypsum) scale on reverse osmosis membranes,,TRUE
10.1016/j.scienta.2005.04.007,https://doi.org/10.1016/j.scienta.2005.04.007,2005,Production and ion uptake of Celosia argentea irrigated with saline wastewaters,,TRUE
10.1081/pln-200063293,https://doi.org/10.1081/pln-200063293,2005,"Salinity effects on emergence, survival, and ion accumulation of Limonium perezii",,TRUE
10.1016/j.compag.2003.10.001,https://doi.org/10.1016/j.compag.2003.10.001,2004,A volumetric lysimeter system (VLS): An alternative to weighing lysimeters for plant-water relations studies,,TRUE
10.1016/s0376-7388(03)00019-x,https://doi.org/10.1016/s0376-7388(03)00019-x,2003,Topological AFM characterization of graft polymerized silica membranes,,TRUE
10.1093/bioinformatics/btg172,https://doi.org/10.1093/bioinformatics/btg172,2003,Which genetic loci have greater population assignment power?,,TRUE
10.1016/s0043-1354(02)00007-6,https://doi.org/10.1016/s0043-1354(02)00007-6,2002,Managing selenium-contaminated agricultural drainage water by the integrated on-farm drainage management system: Role of selenium volatilization,,TRUE
10.1016/s0378-3774(00)00106-2,https://doi.org/10.1016/s0378-3774(00)00106-2,2001,Managing subsurface drip irrigation in the presence of shallow ground water,,TRUE
10.1006/jeem.1999.1102,https://doi.org/10.1006/jeem.1999.1102,2000,Do residential water demand side management policies measure up? An analysis of eight California water agencies,,TRUE
10.1577/1548-8659(1998)127<0417:biaaop>2.0.co;2,https://doi.org/10.1577/1548-8659(1998)127<0417:biaaop>2.0.co;2,1998,"Biochemical identification and assessment of population subdivision in morphologically similar native and invading smelt species (hypomesus) in the sacramento-San Joaquin Estuary, California",,TRUE
10.1080/0021213x.1988.10677098,https://doi.org/10.1080/0021213x.1988.10677098,1988,Demonstration of a change in nitrogen metabolism influencing flower initiation in citrus,,TRUE
